txn_dt,menu_article,units_moved,batch_yield,unit_cost_rm,markdown_rate,meteo,calendar_dow
2025-11-23,Lemon Tart,35,42,12.0,0,Sunny,Sunday
2025-11-27,Lemon Tart,20,24,12.0,0,Rainy,Thursday
2025-11-28,Lemon Tart,22,26,12.0,0,Cloudy,Friday
2025-11-29,Lemon Tart,26,32,12.0,0,Rainy,Saturday
2025-11-30,Lemon Tart,41,46,12.0,25,Sunny,Sunday
2025-12-04,Lemon Tart,17,19,12.0,0,Sunny,Thursday
2025-12-05,Lemon Tart,24,28,12.0,0,Sunny,Friday
2025-12-06,Lemon Tart,27,32,12.0,0,Rainy,Saturday
2025-12-07,Lemon Tart,44,49,12.0,0,Sunny,Sunday
2025-12-11,Lemon Tart,23,27,12.0,0,Sunny,Thursday
2025-12-12,Lemon Tart,25,27,12.0,0,Sunny,Friday
2025-12-13,Lemon Tart,28,32,12.0,0,Sunny,Saturday
2025-12-14,Lemon Tart,33,39,12.0,0,Sunny,Sunday
2025-12-18,Lemon Tart,18,21,12.0,0,Sunny,Thursday
2025-12-19,Lemon Tart,21,23,12.0,0,Cloudy,Friday
2025-12-20,Lemon Tart,33,37,12.0,0,Sunny,Saturday
2025-12-21,Lemon Tart,39,43,12.0,15,Sunny,Sunday
2025-12-25,Lemon Tart,22,25,12.0,0,Sunny,Thursday
2025-12-26,Lemon Tart,24,28,12.0,0,Rainy,Friday
2025-12-27,Lemon Tart,35,41,12.0,0,Cloudy,Saturday
2025-12-28,Lemon Tart,41,46,12.0,0,Sunny,Sunday
2026-01-01,Lemon Tart,22,26,12.0,0,Cloudy,Thursday
2026-01-02,Lemon Tart,21,24,12.0,0,Rainy,Friday
2026-01-03,Lemon Tart,34,41,12.0,0,Cloudy,Saturday
2026-01-04,Lemon Tart,30,34,12.0,0,Cloudy,Sunday
2026-01-08,Lemon Tart,18,20,12.0,0,Cloudy,Thursday
2026-01-09,Lemon Tart,39,46,12.0,20,Sunny,Friday
2026-01-10,Lemon Tart,33,39,12.0,0,Sunny,Saturday
2026-01-11,Lemon Tart,29,32,12.0,0,Sunny,Sunday
2026-01-15,Lemon Tart,18,22,12.0,0,Sunny,Thursday
2026-01-16,Lemon Tart,26,32,12.0,0,Sunny,Friday
2026-01-17,Lemon Tart,37,42,12.0,10,Sunny,Saturday
2026-01-18,Lemon Tart,30,36,12.0,0,Sunny,Sunday
2026-01-22,Lemon Tart,20,24,12.0,0,Sunny,Thursday
2026-01-23,Lemon Tart,21,25,12.0,0,Rainy,Friday
2026-01-24,Lemon Tart,33,40,12.0,0,Cloudy,Saturday
2026-01-25,Lemon Tart,36,41,12.0,0,Cloudy,Sunday
2026-01-29,Lemon Tart,23,27,12.0,0,Sunny,Thursday
2026-01-30,Lemon Tart,25,29,12.0,0,Sunny,Friday
2026-01-31,Lemon Tart,37,42,12.0,15,Sunny,Saturday
2026-02-01,Lemon Tart,24,27,12.0,0,Cloudy,Sunday
2026-02-05,Lemon Tart,17,19,12.0,0,Cloudy,Thursday
2026-02-06,Lemon Tart,23,28,12.0,0,Cloudy,Friday
2026-02-07,Lemon Tart,33,37,12.0,10,Cloudy,Saturday
2026-02-08,Lemon Tart,37,42,12.0,15,Sunny,Sunday
2026-02-12,Lemon Tart,31,37,12.0,0,Sunny,Thursday
2026-02-13,Lemon Tart,35,40,12.0,0,Cloudy,Friday
2026-02-14,Lemon Tart,55,66,12.0,0,Sunny,Saturday
2026-02-15,Lemon Tart,31,37,12.0,0,Cloudy,Sunday
2026-02-19,Lemon Tart,21,24,12.0,0,Sunny,Thursday
2026-02-20,Lemon Tart,26,29,12.0,0,Sunny,Friday
2026-02-21,Lemon Tart,35,39,12.0,0,Sunny,Saturday
2026-02-22,Lemon Tart,31,38,12.0,0,Cloudy,Sunday
2026-02-26,Lemon Tart,17,21,12.0,0,Cloudy,Thursday
2026-02-27,Lemon Tart,25,31,12.0,0,Sunny,Friday
2026-02-28,Lemon Tart,34,38,12.0,0,Cloudy,Saturday
2026-03-01,Lemon Tart,32,36,12.0,0,Cloudy,Sunday
2026-03-05,Lemon Tart,22,25,12.0,0,Cloudy,Thursday
2026-03-06,Lemon Tart,24,27,12.0,0,Sunny,Friday
2026-03-07,Lemon Tart,34,42,12.0,0,Sunny,Saturday
2026-03-08,Lemon Tart,29,32,12.0,0,Cloudy,Sunday
2026-03-12,Lemon Tart,24,28,12.0,0,Sunny,Thursday
2026-03-13,Lemon Tart,27,32,12.0,0,Rainy,Friday
2026-03-14,Lemon Tart,40,46,12.0,0,Sunny,Saturday
2026-03-15,Lemon Tart,29,33,12.0,0,Sunny,Sunday
2026-03-19,Lemon Tart,18,21,12.0,0,Cloudy,Thursday
2026-03-20,Lemon Tart,23,26,12.0,0,Cloudy,Friday
2026-03-21,Lemon Tart,28,33,12.0,0,Rainy,Saturday
2026-03-22,Lemon Tart,32,39,12.0,0,Sunny,Sunday
2026-03-26,Lemon Tart,18,22,12.0,0,Sunny,Thursday
2026-03-27,Lemon Tart,23,27,12.0,0,Cloudy,Friday
2026-03-28,Lemon Tart,33,40,12.0,0,Sunny,Saturday
2026-03-29,Lemon Tart,32,37,12.0,0,Cloudy,Sunday
2026-04-02,Lemon Tart,20,25,12.0,0,Cloudy,Thursday
2026-04-03,Lemon Tart,23,27,12.0,0,Rainy,Friday
2026-04-04,Lemon Tart,35,39,12.0,0,Sunny,Saturday
2026-04-05,Lemon Tart,28,34,12.0,0,Rainy,Sunday
2026-04-09,Lemon Tart,25,29,12.0,0,Sunny,Thursday
2026-04-10,Lemon Tart,27,30,12.0,0,Sunny,Friday
2026-04-11,Lemon Tart,35,40,12.0,0,Sunny,Saturday
2026-04-12,Lemon Tart,31,37,12.0,0,Cloudy,Sunday
2026-04-16,Lemon Tart,29,34,12.0,15,Sunny,Thursday
2026-04-17,Lemon Tart,30,33,12.0,0,Sunny,Friday
2026-04-18,Lemon Tart,37,42,12.0,0,Cloudy,Saturday
2026-04-19,Lemon Tart,35,39,12.0,0,Cloudy,Sunday
2026-04-23,Lemon Tart,22,26,12.0,0,Sunny,Thursday
2026-04-24,Lemon Tart,27,32,12.0,0,Cloudy,Friday
2026-04-25,Lemon Tart,35,42,12.0,0,Sunny,Saturday
2026-04-26,Lemon Tart,34,41,12.0,0,Sunny,Sunday
2026-04-30,Lemon Tart,20,24,12.0,0,Sunny,Thursday
2026-05-01,Lemon Tart,22,25,12.0,0,Rainy,Friday
2026-05-02,Lemon Tart,39,43,12.0,0,Sunny,Saturday
2026-05-03,Lemon Tart,27,32,12.0,0,Rainy,Sunday
2026-05-07,Lemon Tart,23,28,12.0,0,Sunny,Thursday
2026-05-08,Lemon Tart,37,43,12.0,25,Sunny,Friday
2026-05-09,Lemon Tart,38,42,12.0,0,Cloudy,Saturday
2026-05-10,Lemon Tart,45,54,12.0,0,Sunny,Sunday
2026-05-14,Lemon Tart,13,16,12.0,0,Rainy,Thursday
2026-05-15,Lemon Tart,33,37,12.0,10,Sunny,Friday
2026-05-16,Lemon Tart,43,51,12.0,0,Sunny,Saturday
2026-05-17,Lemon Tart,40,46,12.0,0,Sunny,Sunday
2025-01-02,Seasonal Special,12,15,15.0,0,Sunny,Thursday
2025-01-03,Seasonal Special,14,17,15.0,0,Sunny,Friday
2025-01-04,Seasonal Special,21,23,15.0,0,Rainy,Saturday
2025-01-05,Seasonal Special,22,26,15.0,0,Sunny,Sunday
2025-01-09,Seasonal Special,9,11,15.0,0,Sunny,Thursday
2025-01-10,Seasonal Special,10,12,15.0,0,Rainy,Friday
2025-01-11,Seasonal Special,19,22,15.0,0,Sunny,Saturday
2025-01-12,Seasonal Special,18,22,15.0,0,Rainy,Sunday
2025-01-16,Seasonal Special,10,11,15.0,0,Cloudy,Thursday
2025-01-17,Seasonal Special,13,15,15.0,0,Cloudy,Friday
2025-01-18,Seasonal Special,19,23,15.0,0,Sunny,Saturday
2025-01-19,Seasonal Special,24,28,15.0,10,Sunny,Sunday
2025-01-23,Seasonal Special,11,13,15.0,0,Sunny,Thursday
2025-01-24,Seasonal Special,11,12,15.0,0,Rainy,Friday
2025-01-25,Seasonal Special,24,27,15.0,0,Sunny,Saturday
2025-01-26,Seasonal Special,22,26,15.0,0,Sunny,Sunday
2025-01-30,Seasonal Special,17,20,15.0,0,Cloudy,Thursday
2025-01-31,Seasonal Special,16,19,15.0,10,Sunny,Friday
2025-02-01,Seasonal Special,22,27,15.0,0,Cloudy,Saturday
2025-02-02,Seasonal Special,20,24,15.0,0,Rainy,Sunday
2025-02-06,Seasonal Special,11,13,15.0,0,Sunny,Thursday
2025-02-07,Seasonal Special,10,11,15.0,0,Sunny,Friday
2025-02-08,Seasonal Special,18,22,15.0,0,Sunny,Saturday
2025-02-09,Seasonal Special,18,21,15.0,0,Cloudy,Sunday
2025-02-13,Seasonal Special,16,18,15.0,0,Sunny,Thursday
2025-02-14,Seasonal Special,17,19,15.0,0,Rainy,Friday
2025-02-15,Seasonal Special,19,22,15.0,0,Sunny,Saturday
2025-02-16,Seasonal Special,25,28,15.0,10,Sunny,Sunday
2025-02-20,Seasonal Special,11,13,15.0,0,Sunny,Thursday
2025-02-21,Seasonal Special,13,16,15.0,10,Cloudy,Friday
2025-02-22,Seasonal Special,20,24,15.0,0,Rainy,Saturday
2025-02-23,Seasonal Special,20,23,15.0,0,Cloudy,Sunday
2025-02-27,Seasonal Special,12,14,15.0,0,Cloudy,Thursday
2025-02-28,Seasonal Special,17,19,15.0,0,Sunny,Friday
2025-03-01,Seasonal Special,25,29,15.0,0,Sunny,Saturday
2025-03-02,Seasonal Special,25,28,15.0,0,Sunny,Sunday
2025-03-06,Seasonal Special,13,14,15.0,0,Cloudy,Thursday
2025-03-07,Seasonal Special,14,16,15.0,0,Sunny,Friday
2025-03-08,Seasonal Special,25,29,15.0,0,Sunny,Saturday
2025-03-09,Seasonal Special,23,27,15.0,0,Sunny,Sunday
2025-03-13,Seasonal Special,13,15,15.0,10,Rainy,Thursday
2025-03-14,Seasonal Special,14,16,15.0,0,Sunny,Friday
2025-03-15,Seasonal Special,22,25,15.0,0,Sunny,Saturday
2025-03-16,Seasonal Special,24,28,15.0,0,Sunny,Sunday
2025-03-20,Seasonal Special,13,15,15.0,0,Sunny,Thursday
2025-03-21,Seasonal Special,15,17,15.0,0,Sunny,Friday
2025-03-22,Seasonal Special,23,27,15.0,15,Cloudy,Saturday
2025-03-23,Seasonal Special,22,25,15.0,0,Cloudy,Sunday
2025-03-27,Seasonal Special,13,15,15.0,0,Rainy,Thursday
2025-03-28,Seasonal Special,13,16,15.0,0,Sunny,Friday
2025-03-29,Seasonal Special,33,38,15.0,0,Sunny,Saturday
2025-03-30,Seasonal Special,20,24,15.0,0,Rainy,Sunday
2025-04-03,Seasonal Special,14,17,15.0,0,Sunny,Thursday
2025-04-04,Seasonal Special,17,20,15.0,0,Sunny,Friday
2025-04-05,Seasonal Special,23,27,15.0,0,Sunny,Saturday
2025-04-06,Seasonal Special,21,25,15.0,0,Cloudy,Sunday
2025-04-10,Seasonal Special,9,11,15.0,0,Rainy,Thursday
2025-04-11,Seasonal Special,17,19,15.0,0,Sunny,Friday
2025-04-12,Seasonal Special,28,31,15.0,0,Sunny,Saturday
2025-04-13,Seasonal Special,19,20,15.0,0,Cloudy,Sunday
2025-04-17,Seasonal Special,10,11,15.0,0,Cloudy,Thursday
2025-04-18,Seasonal Special,16,18,15.0,0,Cloudy,Friday
2025-04-19,Seasonal Special,21,23,15.0,0,Cloudy,Saturday
2025-04-20,Seasonal Special,21,23,15.0,0,Sunny,Sunday
2025-04-24,Seasonal Special,13,14,15.0,0,Rainy,Thursday
2025-04-25,Seasonal Special,12,14,15.0,0,Cloudy,Friday
2025-04-26,Seasonal Special,21,25,15.0,0,Sunny,Saturday
2025-04-27,Seasonal Special,20,24,15.0,0,Rainy,Sunday
2025-05-01,Seasonal Special,15,18,15.0,0,Sunny,Thursday
2025-05-02,Seasonal Special,16,19,15.0,0,Sunny,Friday
2025-05-03,Seasonal Special,26,31,15.0,0,Cloudy,Saturday
2025-05-04,Seasonal Special,29,34,15.0,0,Sunny,Sunday
2025-05-08,Seasonal Special,19,23,15.0,20,Sunny,Thursday
2025-05-09,Seasonal Special,13,15,15.0,0,Sunny,Friday
2025-05-10,Seasonal Special,21,24,15.0,0,Sunny,Saturday
2025-05-11,Seasonal Special,27,32,15.0,0,Cloudy,Sunday
2025-05-15,Seasonal Special,12,14,15.0,0,Sunny,Thursday
2025-05-16,Seasonal Special,15,18,15.0,0,Sunny,Friday
2025-05-17,Seasonal Special,22,27,15.0,0,Cloudy,Saturday
2025-05-18,Seasonal Special,19,21,15.0,0,Cloudy,Sunday
2025-05-22,Seasonal Special,10,11,15.0,0,Sunny,Thursday
2025-05-23,Seasonal Special,11,12,15.0,0,Rainy,Friday
2025-05-24,Seasonal Special,22,25,15.0,0,Cloudy,Saturday
2025-05-25,Seasonal Special,21,24,15.0,0,Rainy,Sunday
2025-05-29,Seasonal Special,12,13,15.0,0,Sunny,Thursday
2025-05-30,Seasonal Special,15,18,15.0,0,Sunny,Friday
2025-05-31,Seasonal Special,27,31,15.0,0,Sunny,Saturday
2025-06-01,Seasonal Special,21,23,15.0,0,Cloudy,Sunday
2025-06-05,Seasonal Special,9,11,15.0,0,Rainy,Thursday
2025-06-06,Seasonal Special,18,21,15.0,0,Sunny,Friday
2025-06-07,Seasonal Special,19,22,15.0,0,Cloudy,Saturday
2025-06-08,Seasonal Special,13,15,15.0,0,Rainy,Sunday
2025-06-12,Seasonal Special,11,13,15.0,0,Cloudy,Thursday
2025-06-13,Seasonal Special,17,20,15.0,0,Sunny,Friday
2025-06-14,Seasonal Special,28,31,15.0,0,Cloudy,Saturday
2025-06-15,Seasonal Special,18,21,15.0,0,Rainy,Sunday
2025-06-19,Seasonal Special,8,9,15.0,0,Rainy,Thursday
2025-06-20,Seasonal Special,15,18,15.0,0,Cloudy,Friday
2025-06-21,Seasonal Special,26,30,15.0,10,Rainy,Saturday
2025-06-22,Seasonal Special,27,31,15.0,0,Sunny,Sunday
2025-06-26,Seasonal Special,12,14,15.0,0,Rainy,Thursday
2025-06-27,Seasonal Special,14,17,15.0,0,Sunny,Friday
2025-06-28,Seasonal Special,18,20,15.0,0,Rainy,Saturday
2025-06-29,Seasonal Special,24,27,15.0,0,Sunny,Sunday
2025-07-03,Seasonal Special,12,15,15.0,0,Sunny,Thursday
2025-07-04,Seasonal Special,16,19,15.0,0,Cloudy,Friday
2025-07-05,Seasonal Special,25,28,15.0,0,Cloudy,Saturday
2025-07-06,Seasonal Special,22,26,15.0,0,Cloudy,Sunday
2025-07-10,Seasonal Special,12,14,15.0,0,Cloudy,Thursday
2025-07-11,Seasonal Special,17,21,15.0,0,Sunny,Friday
2025-07-12,Seasonal Special,25,31,15.0,0,Rainy,Saturday
2025-07-13,Seasonal Special,22,27,15.0,0,Cloudy,Sunday
2025-07-17,Seasonal Special,14,17,15.0,0,Sunny,Thursday
2025-07-18,Seasonal Special,21,24,15.0,25,Cloudy,Friday
2025-07-19,Seasonal Special,22,26,15.0,0,Rainy,Saturday
2025-07-20,Seasonal Special,26,29,15.0,0,Sunny,Sunday
2025-07-24,Seasonal Special,12,14,15.0,0,Sunny,Thursday
2025-07-25,Seasonal Special,17,19,15.0,0,Sunny,Friday
2025-07-26,Seasonal Special,29,35,15.0,25,Rainy,Saturday
2025-07-27,Seasonal Special,20,25,15.0,0,Cloudy,Sunday
2025-07-31,Seasonal Special,11,13,15.0,0,Cloudy,Thursday
2025-08-01,Seasonal Special,18,20,15.0,0,Cloudy,Friday
2025-08-02,Seasonal Special,26,29,15.0,0,Sunny,Saturday
2025-08-03,Seasonal Special,19,21,15.0,0,Rainy,Sunday
2025-08-07,Seasonal Special,12,14,15.0,0,Rainy,Thursday
2025-08-08,Seasonal Special,14,15,15.0,0,Rainy,Friday
2025-08-09,Seasonal Special,25,30,15.0,0,Sunny,Saturday
2025-08-10,Seasonal Special,28,33,15.0,15,Sunny,Sunday
2025-08-14,Seasonal Special,15,18,15.0,0,Sunny,Thursday
2025-08-15,Seasonal Special,16,19,15.0,0,Rainy,Friday
2025-08-16,Seasonal Special,28,31,15.0,0,Sunny,Saturday
2025-08-17,Seasonal Special,22,27,15.0,0,Sunny,Sunday
2025-08-21,Seasonal Special,11,13,15.0,0,Cloudy,Thursday
2025-08-22,Seasonal Special,16,19,15.0,0,Cloudy,Friday
2025-08-23,Seasonal Special,23,26,15.0,0,Cloudy,Saturday
2025-08-24,Seasonal Special,24,28,15.0,0,Sunny,Sunday
2025-08-28,Seasonal Special,11,13,15.0,0,Cloudy,Thursday
2025-08-29,Seasonal Special,18,21,15.0,0,Sunny,Friday
2025-08-30,Seasonal Special,32,38,15.0,0,Sunny,Saturday
2025-08-31,Seasonal Special,28,33,15.0,0,Sunny,Sunday
2025-09-04,Seasonal Special,15,17,15.0,10,Cloudy,Thursday
2025-09-05,Seasonal Special,18,20,15.0,0,Sunny,Friday
2025-09-06,Seasonal Special,28,33,15.0,0,Sunny,Saturday
2025-09-07,Seasonal Special,25,30,15.0,0,Sunny,Sunday
2025-09-11,Seasonal Special,15,19,15.0,0,Cloudy,Thursday
2025-09-12,Seasonal Special,19,21,15.0,0,Sunny,Friday
2025-09-13,Seasonal Special,34,39,15.0,15,Cloudy,Saturday
2025-09-14,Seasonal Special,26,29,15.0,0,Cloudy,Sunday
2025-09-18,Seasonal Special,12,14,15.0,0,Cloudy,Thursday
2025-09-19,Seasonal Special,16,18,15.0,0,Cloudy,Friday
2025-09-20,Seasonal Special,23,28,15.0,0,Cloudy,Saturday
2025-09-21,Seasonal Special,24,29,15.0,0,Sunny,Sunday
2025-09-25,Seasonal Special,12,14,15.0,0,Rainy,Thursday
2025-09-26,Seasonal Special,18,21,15.0,0,Sunny,Friday
2025-09-27,Seasonal Special,24,27,15.0,0,Cloudy,Saturday
2025-09-28,Seasonal Special,24,28,15.0,0,Cloudy,Sunday
2025-10-02,Seasonal Special,14,16,15.0,0,Cloudy,Thursday
2025-10-03,Seasonal Special,13,16,15.0,0,Cloudy,Friday
2025-10-04,Seasonal Special,27,30,15.0,20,Rainy,Saturday
2025-10-05,Seasonal Special,24,29,15.0,0,Sunny,Sunday
2025-10-09,Seasonal Special,16,18,15.0,0,Sunny,Thursday
2025-10-10,Seasonal Special,19,22,15.0,0,Sunny,Friday
2025-10-11,Seasonal Special,28,32,15.0,0,Sunny,Saturday
2025-10-12,Seasonal Special,21,23,15.0,0,Rainy,Sunday
2025-10-16,Seasonal Special,12,14,15.0,0,Cloudy,Thursday
2025-10-17,Seasonal Special,18,21,15.0,0,Sunny,Friday
2025-10-18,Seasonal Special,27,32,15.0,0,Rainy,Saturday
2025-10-19,Seasonal Special,31,38,15.0,0,Sunny,Sunday
2025-10-23,Seasonal Special,14,16,15.0,0,Rainy,Thursday
2025-10-24,Seasonal Special,19,22,15.0,0,Cloudy,Friday
2025-10-25,Seasonal Special,35,43,15.0,15,Sunny,Saturday
2025-10-26,Seasonal Special,37,43,15.0,25,Cloudy,Sunday
2025-10-30,Seasonal Special,15,17,15.0,10,Rainy,Thursday
2025-10-31,Seasonal Special,19,22,15.0,0,Sunny,Friday
2025-11-01,Seasonal Special,32,35,15.0,0,Sunny,Saturday
2025-11-02,Seasonal Special,27,30,15.0,0,Rainy,Sunday
2025-11-06,Seasonal Special,17,20,15.0,0,Rainy,Thursday
2025-11-07,Seasonal Special,19,23,15.0,0,Cloudy,Friday
2025-11-08,Seasonal Special,22,25,15.0,0,Rainy,Saturday
2025-11-09,Seasonal Special,26,29,15.0,0,Sunny,Sunday
2025-11-13,Seasonal Special,15,18,15.0,0,Sunny,Thursday
2025-11-14,Seasonal Special,20,24,15.0,0,Sunny,Friday
2025-11-15,Seasonal Special,25,29,15.0,0,Sunny,Saturday
2025-11-16,Seasonal Special,29,33,15.0,15,Cloudy,Sunday
2025-11-20,Seasonal Special,12,14,15.0,0,Rainy,Thursday
2025-11-21,Seasonal Special,17,20,15.0,0,Sunny,Friday
2025-11-22,Seasonal Special,27,30,15.0,0,Sunny,Saturday
2025-11-23,Seasonal Special,32,37,15.0,20,Sunny,Sunday
2025-11-27,Seasonal Special,11,13,15.0,0,Rainy,Thursday
2025-11-28,Seasonal Special,22,25,15.0,25,Cloudy,Friday
2025-11-29,Seasonal Special,21,25,15.0,0,Rainy,Saturday
2025-11-30,Seasonal Special,22,26,15.0,0,Sunny,Sunday
2025-12-04,Seasonal Special,12,15,15.0,0,Sunny,Thursday
2025-12-05,Seasonal Special,17,21,15.0,0,Sunny,Friday
2025-12-06,Seasonal Special,24,28,15.0,0,Rainy,Saturday
2025-12-07,Seasonal Special,25,30,15.0,0,Sunny,Sunday
2025-12-11,Seasonal Special,15,17,15.0,0,Sunny,Thursday
2025-12-12,Seasonal Special,18,20,15.0,0,Sunny,Friday
2025-12-13,Seasonal Special,26,31,15.0,0,Sunny,Saturday
2025-12-14,Seasonal Special,23,25,15.0,0,Sunny,Sunday
2025-12-18,Seasonal Special,14,15,15.0,0,Sunny,Thursday
2025-12-19,Seasonal Special,18,21,15.0,0,Cloudy,Friday
2025-12-20,Seasonal Special,24,26,15.0,0,Sunny,Saturday
2025-12-21,Seasonal Special,23,26,15.0,0,Sunny,Sunday
2025-12-25,Seasonal Special,20,23,15.0,0,Sunny,Thursday
2025-12-26,Seasonal Special,23,26,15.0,0,Rainy,Friday
2025-12-27,Seasonal Special,26,29,15.0,0,Cloudy,Saturday
2025-12-28,Seasonal Special,26,31,15.0,0,Sunny,Sunday
2026-01-01,Seasonal Special,13,15,15.0,0,Cloudy,Thursday
2026-01-02,Seasonal Special,16,19,15.0,0,Rainy,Friday
2026-01-03,Seasonal Special,31,34,15.0,0,Cloudy,Saturday
2026-01-04,Seasonal Special,24,28,15.0,0,Cloudy,Sunday
2026-01-08,Seasonal Special,13,15,15.0,0,Cloudy,Thursday
2026-01-09,Seasonal Special,20,23,15.0,0,Sunny,Friday
2026-01-10,Seasonal Special,35,39,15.0,0,Sunny,Saturday
2026-01-11,Seasonal Special,34,40,15.0,0,Sunny,Sunday
2026-01-15,Seasonal Special,17,20,15.0,0,Sunny,Thursday
2026-01-16,Seasonal Special,18,22,15.0,0,Sunny,Friday
2026-01-17,Seasonal Special,34,40,15.0,15,Sunny,Saturday
2026-01-18,Seasonal Special,35,39,15.0,25,Sunny,Sunday
2026-01-22,Seasonal Special,16,19,15.0,0,Sunny,Thursday
2026-01-23,Seasonal Special,22,25,15.0,25,Rainy,Friday
2026-01-24,Seasonal Special,32,38,15.0,0,Cloudy,Saturday
2026-01-25,Seasonal Special,27,32,15.0,0,Cloudy,Sunday
2026-01-29,Seasonal Special,16,18,15.0,0,Sunny,Thursday
2026-01-30,Seasonal Special,22,26,15.0,0,Sunny,Friday
2026-01-31,Seasonal Special,26,30,15.0,0,Sunny,Saturday
2026-02-01,Seasonal Special,25,28,15.0,0,Cloudy,Sunday
2026-02-05,Seasonal Special,12,14,15.0,0,Cloudy,Thursday
2026-02-06,Seasonal Special,25,28,15.0,25,Cloudy,Friday
2026-02-07,Seasonal Special,26,31,15.0,0,Cloudy,Saturday
2026-02-08,Seasonal Special,27,30,15.0,0,Sunny,Sunday
2026-02-12,Seasonal Special,23,26,15.0,0,Sunny,Thursday
2026-02-13,Seasonal Special,34,38,15.0,0,Cloudy,Friday
2026-02-14,Seasonal Special,39,45,15.0,0,Sunny,Saturday
2026-02-15,Seasonal Special,18,21,15.0,0,Cloudy,Sunday
2026-02-19,Seasonal Special,13,14,15.0,0,Sunny,Thursday
2026-02-20,Seasonal Special,19,22,15.0,0,Sunny,Friday
2026-02-21,Seasonal Special,28,31,15.0,0,Sunny,Saturday
2026-02-22,Seasonal Special,28,33,15.0,0,Cloudy,Sunday
2026-02-26,Seasonal Special,13,16,15.0,0,Cloudy,Thursday
2026-02-27,Seasonal Special,19,22,15.0,0,Sunny,Friday
2026-02-28,Seasonal Special,32,35,15.0,0,Cloudy,Saturday
2026-03-01,Seasonal Special,28,32,15.0,0,Cloudy,Sunday
2026-03-05,Seasonal Special,14,17,15.0,0,Cloudy,Thursday
2026-03-06,Seasonal Special,24,29,15.0,0,Sunny,Friday
2026-03-07,Seasonal Special,26,31,15.0,0,Sunny,Saturday
2026-03-08,Seasonal Special,25,28,15.0,0,Cloudy,Sunday
2026-03-12,Seasonal Special,15,17,15.0,0,Sunny,Thursday
2026-03-13,Seasonal Special,15,17,15.0,0,Rainy,Friday
2026-03-14,Seasonal Special,25,30,15.0,0,Sunny,Saturday
2026-03-15,Seasonal Special,24,26,15.0,0,Sunny,Sunday
2026-03-19,Seasonal Special,16,17,15.0,0,Cloudy,Thursday
2026-03-20,Seasonal Special,19,22,15.0,0,Cloudy,Friday
2026-03-21,Seasonal Special,27,32,15.0,0,Rainy,Saturday
2026-03-22,Seasonal Special,27,31,15.0,0,Sunny,Sunday
2026-03-26,Seasonal Special,13,16,15.0,0,Sunny,Thursday
2026-03-27,Seasonal Special,17,19,15.0,0,Cloudy,Friday
2026-03-28,Seasonal Special,30,35,15.0,0,Sunny,Saturday
2026-03-29,Seasonal Special,29,34,15.0,0,Cloudy,Sunday
2026-04-02,Seasonal Special,15,16,15.0,0,Cloudy,Thursday
2026-04-03,Seasonal Special,18,20,15.0,0,Rainy,Friday
2026-04-04,Seasonal Special,32,37,15.0,0,Sunny,Saturday
2026-04-05,Seasonal Special,31,35,15.0,20,Rainy,Sunday
2026-04-09,Seasonal Special,13,15,15.0,0,Sunny,Thursday
2026-04-10,Seasonal Special,17,19,15.0,0,Sunny,Friday
2026-04-11,Seasonal Special,32,37,15.0,0,Sunny,Saturday
2026-04-12,Seasonal Special,27,30,15.0,0,Cloudy,Sunday
2026-04-16,Seasonal Special,14,16,15.0,0,Sunny,Thursday
2026-04-17,Seasonal Special,26,29,15.0,15,Sunny,Friday
2026-04-18,Seasonal Special,31,35,15.0,0,Cloudy,Saturday
2026-04-19,Seasonal Special,32,37,15.0,0,Cloudy,Sunday
2026-04-23,Seasonal Special,17,19,15.0,0,Sunny,Thursday
2026-04-24,Seasonal Special,18,22,15.0,0,Cloudy,Friday
2026-04-25,Seasonal Special,49,56,15.0,25,Sunny,Saturday
2026-04-26,Seasonal Special,33,37,15.0,0,Sunny,Sunday
2026-04-30,Seasonal Special,16,18,15.0,0,Sunny,Thursday
2026-05-01,Seasonal Special,18,21,15.0,0,Rainy,Friday
2026-05-02,Seasonal Special,30,36,15.0,0,Sunny,Saturday
2026-05-03,Seasonal Special,26,30,15.0,0,Rainy,Sunday
2026-05-07,Seasonal Special,16,19,15.0,0,Sunny,Thursday
2026-05-08,Seasonal Special,21,25,15.0,0,Sunny,Friday
2026-05-09,Seasonal Special,31,36,15.0,0,Cloudy,Saturday
2026-05-10,Seasonal Special,36,43,15.0,0,Sunny,Sunday
2026-05-14,Seasonal Special,12,15,15.0,0,Rainy,Thursday
2026-05-15,Seasonal Special,21,25,15.0,0,Sunny,Friday
2026-05-16,Seasonal Special,36,41,15.0,0,Sunny,Saturday
2026-05-17,Seasonal Special,31,38,15.0,0,Sunny,Sunday
